Quantity,UnitPrice,OrderStatus,ItemsInCart,TotalPrice,Year,Month,DayOfWeek,IsWeekend,RevenuePerCartItem,OrderStatus_encoded,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_FREESHIP,CouponCode_SAVE10,CouponCode_WINTER15,RevenueIntensityScore,PriceDeviation,SpendTier
1.0,491.11,Delivered,4.0,491.11,2023,5,2,0,122.7775,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,122.7775,161.5018823529412,0
4.0,677.37,Pending,8.0,2709.48,2023,4,6,1,338.685,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,84.67125,318.70638036809817,3
5.0,189.25,Cancelled,10.0,946.25,2024,7,4,0,94.625,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,18.925,-140.3581176470588,1
4.0,142.58,Delivered,4.0,570.32,2024,5,6,1,142.58,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,35.645,-209.13491712707182,0
4.0,316.32,Delivered,7.0,1265.28,2024,6,5,1,180.75428571428571,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,45.18857142857143,-42.343619631901845,1
2.0,533.95,Delivered,5.0,1067.9,2024,3,6,1,213.58,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,106.79,204.34188235294124,1
4.0,470.09,Delivered,4.0,1880.36,2025,6,6,1,470.09,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,117.5225,94.87243589743588,2
3.0,324.3,Pending,8.0,972.9000000000001,2024,5,3,0,121.61250000000001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,40.5375,-43.3791061452514,1
4.0,629.34,Shipped,7.0,2517.36,2023,7,0,0,359.6228571428572,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,89.9057142857143,273.6797191011236,3
3.0,136.84,Delivered,3.0,410.52,2024,5,6,1,136.84,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,45.61333333333333,-192.7681176470588,0
2.0,488.9,Delivered,7.0,977.8,2023,10,1,0,139.68571428571428,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,69.84285714285714,133.23971910112357,1
5.0,133.39,Delivered,6.0,666.9499999999999,2023,8,3,0,111.15833333333332,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,22.231666666666666,-224.3170520231214,0
5.0,608.91,Pending,6.0,3044.55,2024,6,6,1,507.425,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,101.485,253.24971910112356,3
1.0,524.06,Pending,3.0,524.06,2024,7,3,0,174.68666666666664,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,174.68666666666664,156.38089385474854,0
2.0,330.69,Cancelled,5.0,661.38,2023,6,3,0,132.276,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,66.138,1.081882352941193,0
2.0,547.67,Shipped,3.0,1095.34,2025,4,1,0,365.1133333333333,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,182.55666666666664,172.45243589743586,1
4.0,233.7,Shipped,8.0,934.8,2025,3,2,0,116.85,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,29.2125,-124.00705202312139,1
2.0,448.85,Pending,6.0,897.7,2023,1,1,0,149.61666666666667,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,74.80833333333334,81.17089385474861,1
2.0,274.12,Delivered,6.0,548.24,2025,6,5,1,91.37333333333333,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,45.68666666666667,-101.09756410256409,0
5.0,561.48,Delivered,9.0,2807.4,2025,5,1,0,311.93333333333334,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,62.38666666666667,209.7650828729282,3
1.0,595.54,Shipped,4.0,595.54,2024,5,2,0,148.885,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,148.885,239.87971910112356,0
4.0,515.59,Shipped,7.0,2062.36,2024,4,6,1,294.6228571428572,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,73.6557142857143,157.88294797687865,2
1.0,460.13,Returned,1.0,460.13,2023,10,2,0,460.13,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,460.13,84.9124358974359,0
3.0,171.66,Delivered,7.0,514.98,2024,12,3,0,73.56857142857143,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,24.522857142857145,-184.0002808988764,0
2.0,266.95,Pending,3.0,533.9,2024,7,1,0,177.96666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,88.98333333333333,-90.75705202312139,0
5.0,650.72,Cancelled,8.0,3253.6,2024,10,6,1,406.7,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,81.34,292.0563803680982,3
3.0,439.53,Pending,5.0,1318.59,2023,8,4,0,263.71799999999996,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,87.90599999999999,81.8229479768786,1
3.0,654.54,Returned,7.0,1963.62,2023,11,5,1,280.51714285714286,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,93.50571428571428,295.8763803680981,2
1.0,394.53,Shipped,2.0,394.53,2024,6,1,0,197.265,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,197.265,64.92188235294117,0
1.0,678.01,Pending,4.0,678.01,2023,3,1,0,169.5025,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,169.5025,319.34638036809815,0
3.0,575.01,Cancelled,8.0,1725.03,2023,5,1,0,215.62875,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,71.87625,207.33089385474858,2
3.0,154.64,Pending,6.0,463.92,2023,11,3,0,77.32000000000001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,25.773333333333333,-201.02028089887642,0
3.0,147.29,Shipped,3.0,441.87,2024,10,4,0,147.29,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,49.096666666666664,-182.3181176470588,0
4.0,481.48,Delivered,5.0,1925.92,2024,9,1,0,385.184,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,96.296,123.77294797687864,2
3.0,158.37,Shipped,6.0,475.11,2025,3,2,0,79.185,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,26.395,-200.29361963190183,0
2.0,323.37,Pending,3.0,646.74,2025,4,2,0,215.58,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,107.79,-28.344917127071824,0
5.0,73.83,Pending,9.0,369.15,2025,2,4,0,41.016666666666666,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,8.203333333333333,-283.8770520231214,0
1.0,458.63,Returned,4.0,458.63,2024,4,6,1,114.6575,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,114.6575,90.95089385474859,0
4.0,180.25,Cancelled,7.0,721.0,2024,7,5,1,103.0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,25.75,-178.41361963190184,0
3.0,473.49,Pending,7.0,1420.47,2023,5,2,0,202.92428571428573,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,67.64142857142858,114.82638036809817,1
4.0,237.43,Cancelled,8.0,949.72,2025,2,2,0,118.715,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,29.67875,-121.23361963190183,1
1.0,442.39,Pending,6.0,442.39,2023,11,3,0,73.73166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,73.73166666666667,84.68294797687861,0
1.0,62.12,Returned,2.0,62.12,2024,9,1,0,31.06,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,31.06,-296.54361963190183,0
5.0,298.39,Cancelled,7.0,1491.95,2024,8,6,1,213.1357142857143,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,42.62714285714286,-31.21811764705882,1
2.0,697.93,Cancelled,2.0,1395.86,2025,5,1,0,697.93,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,348.965,368.32188235294115,1
2.0,291.85,Shipped,5.0,583.7,2024,5,0,0,116.74000000000001,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,58.370000000000005,-75.82910614525139,0
3.0,308.98,Delivered,3.0,926.94,2024,5,4,0,308.98,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,102.99333333333334,-42.73491712707181,1
5.0,396.86,Cancelled,9.0,1984.3,2024,8,1,0,220.47777777777776,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,44.095555555555556,67.25188235294121,2
2.0,139.69,Returned,7.0,279.38,2024,1,0,0,39.91142857142857,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,19.955714285714286,-189.9181176470588,0
5.0,475.95,Returned,8.0,2379.75,2023,2,3,0,297.46875,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,59.49375,124.23508287292816,2
1.0,626.6,Returned,4.0,626.6,2025,2,0,0,156.65,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,156.65,296.9918823529412,0
4.0,502.99,Shipped,4.0,2011.96,2024,2,4,0,502.99,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,125.7475,145.28294797687863,2
5.0,578.83,Returned,6.0,2894.15,2024,6,4,0,482.35833333333335,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,96.47166666666666,227.1150828729282,3
5.0,383.82,Returned,7.0,1919.1,2025,1,0,0,274.15714285714284,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,54.83142857142857,26.112947976878615,2
5.0,368.25,Delivered,5.0,1841.25,2025,6,1,0,368.25,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,73.65,10.542947976878622,2
2.0,374.6,Shipped,3.0,749.2,2025,2,4,0,249.73333333333335,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,124.86666666666667,22.885082872928194,0
2.0,428.09,Returned,6.0,856.18,2025,3,2,0,142.69666666666666,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,71.34833333333333,60.410893854748565,1
1.0,438.93,Cancelled,3.0,438.93,2023,7,0,0,146.31,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,146.31,71.2508938547486,0
2.0,563.82,Pending,3.0,1127.64,2024,6,0,0,375.88000000000005,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,187.94000000000003,234.21188235294125,1
3.0,649.93,Pending,7.0,1949.79,2023,2,5,1,278.5414285714286,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,92.84714285714286,298.2150828729281,2
5.0,268.43,Returned,5.0,1342.15,2025,3,5,1,268.43,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,53.68600000000001,-83.28491712707182,1
5.0,502.47,Shipped,10.0,2512.35,2024,12,4,0,251.23499999999999,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,50.247,143.8063803680982,3
1.0,26.95,Delivered,1.0,26.95,2024,3,2,0,26.95,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,26.95,-302.6581176470588,0
4.0,64.69,Shipped,7.0,258.76,2023,2,1,0,36.965714285714284,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.241428571428571,-293.0170520231214,0
3.0,247.11,Returned,3.0,741.33,2024,5,3,0,247.11,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,82.37,-110.59705202312136,0
2.0,536.25,Pending,3.0,1072.5,2024,10,2,0,357.5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,178.75,168.5708938547486,1
2.0,456.04,Returned,4.0,912.08,2024,12,0,0,228.02,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,114.01,80.82243589743592,1
2.0,40.23,Cancelled,4.0,80.46,2024,1,0,0,20.115,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10.0575,-311.4849171270718,0
2.0,72.39,Delivered,7.0,144.78,2023,3,6,1,20.68285714285714,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,10.34142857142857,-285.3170520231214,0
2.0,394.16,Shipped,2.0,788.32,2023,1,3,0,394.16,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,197.08,35.49638036809819,0
4.0,119.84,Shipped,8.0,479.36,2025,6,6,1,59.92,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,14.98,-237.86705202312137,0
3.0,692.71,Delivered,3.0,2078.13,2023,11,4,0,692.71,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,230.90333333333334,317.49243589743594,2
4.0,56.66,Delivered,4.0,226.64,2024,1,4,0,56.66,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,14.165,-299.00028089887644,0
2.0,298.53,Cancelled,5.0,597.06,2024,1,1,0,119.41199999999999,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,59.705999999999996,-57.130280898876435,0
3.0,331.46,Cancelled,6.0,994.3799999999999,2023,7,2,0,165.73,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,55.243333333333325,-24.20028089887643,1
2.0,521.4,Delivered,7.0,1042.8,2025,4,2,0,148.97142857142856,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,74.48571428571428,163.6929479768786,1
4.0,305.32,Cancelled,4.0,1221.28,2023,3,0,0,305.32,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,76.33,-46.394917127071835,1
5.0,111.7,Cancelled,9.0,558.5,2023,7,0,0,62.05555555555556,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,12.411111111111111,-240.01491712707184,0
1.0,479.76,Pending,1.0,479.76,2023,9,4,0,479.76,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,479.76,112.08089385474858,0
3.0,193.49,Returned,6.0,580.47,2023,12,2,0,96.745,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,32.248333333333335,-165.17361963190183,0
2.0,426.22,Delivered,7.0,852.44,2024,12,0,0,121.77714285714286,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,60.88857142857143,68.51294797687865,1
5.0,276.44,Shipped,10.0,1382.2,2023,8,6,1,138.22,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,27.644000000000002,-91.23910614525141,1
2.0,404.96,Shipped,4.0,809.92,2024,5,5,1,202.48,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,101.24,29.742435897435882,0
4.0,465.66,Returned,9.0,1862.64,2023,9,3,0,206.96,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,51.74,90.44243589743593,2
2.0,594.07,Cancelled,2.0,1188.14,2024,6,4,0,594.07,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,297.035,218.85243589743595,1
5.0,110.38,Pending,10.0,551.9,2023,11,3,0,55.19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,11.038,-219.2281176470588,0
1.0,596.24,Returned,4.0,596.24,2024,5,4,0,149.06,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,149.06,238.53294797687863,0
2.0,306.24,Returned,4.0,612.48,2024,7,0,0,153.12,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,76.56,-45.47491712707182,0
3.0,503.39,Pending,5.0,1510.17,2025,2,3,0,302.034,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,100.67800000000001,144.72638036809815,1
1.0,131.61,Shipped,2.0,131.61,2023,2,0,0,65.805,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,65.805,-243.60756410256408,0
3.0,443.44,Shipped,3.0,1330.32,2024,10,1,0,443.44,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,147.81333333333333,87.77971910112359,1
1.0,408.13,Shipped,3.0,408.13,2023,1,0,0,136.04333333333332,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,136.04333333333332,52.46971910112359,0
2.0,160.98,Delivered,3.0,321.96,2024,4,3,0,107.32,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,53.66,-214.2375641025641,0
5.0,643.89,Returned,8.0,3219.45,2023,1,3,0,402.43125,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,80.48625,285.22638036809815,3
3.0,158.66,Delivered,7.0,475.98,2023,5,5,1,67.99714285714286,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22.665714285714287,-170.9481176470588,0
2.0,143.82,Returned,6.0,287.64,2024,4,5,1,47.94,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,23.97,-223.85910614525142,0
3.0,379.07,Pending,3.0,1137.21,2023,12,0,0,379.07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,126.35666666666667,21.362947976878615,1
1.0,601.36,Shipped,1.0,601.36,2024,11,0,0,601.36,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,601.36,226.14243589743592,0
2.0,142.08,Delivered,4.0,284.16,2024,9,4,0,71.04,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,35.52,-233.13756410256408,0
5.0,530.34,Shipped,9.0,2651.7,2024,3,0,0,294.6333333333333,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,58.92666666666666,174.67971910112362,3
5.0,364.42,Cancelled,10.0,1822.1,2023,8,6,1,182.20999999999998,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,36.442,-10.797564102564081,2
4.0,578.28,Cancelled,5.0,2313.12,2025,6,2,0,462.62399999999997,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,115.65599999999999,220.5729479768786,2
5.0,280.52,Cancelled,7.0,1402.6,2025,5,1,0,200.37142857142857,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,40.074285714285715,-78.14361963190186,1
5.0,638.92,Returned,5.0,3194.6,2025,5,1,0,638.92,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,127.78399999999999,271.24089385474855,3
4.0,412.2,Shipped,6.0,1648.8,2024,2,3,0,274.8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,68.7,53.53638036809815,1
1.0,440.34,Shipped,2.0,440.34,2025,6,3,0,220.17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,220.17,110.73188235294117,0
1.0,627.15,Delivered,5.0,627.15,2024,9,5,1,125.42999999999999,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,125.42999999999999,297.5418823529412,0
2.0,605.26,Cancelled,4.0,1210.52,2024,5,0,0,302.63,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,151.315,246.59638036809815,1
1.0,90.27,Delivered,5.0,90.27,2024,6,6,1,18.054,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,18.054,-267.4370520231214,0
5.0,230.77,Pending,10.0,1153.85,2025,6,0,0,115.38499999999999,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,23.076999999999998,-98.8381176470588,1
5.0,266.78,Cancelled,5.0,1333.9,2023,9,2,0,266.78000000000003,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,53.356,-62.82811764705883,1
1.0,105.92,Returned,6.0,105.92,2023,5,3,0,17.653333333333332,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,17.653333333333332,-223.6881176470588,0
3.0,589.3,Returned,6.0,1767.9,2024,4,3,0,294.65000000000003,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,98.21666666666667,221.62089385474854,2
4.0,649.47,Pending,8.0,2597.88,2023,1,5,1,324.735,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,81.18375,293.8097191011236,3
4.0,107.49,Delivered,5.0,429.96,2024,6,1,0,85.99199999999999,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,21.497999999999998,-244.22491712707182,0
3.0,669.06,Delivered,7.0,2007.18,2023,5,2,0,286.74,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,95.58,310.3963803680981,2
3.0,69.65,Delivered,7.0,208.95,2023,10,5,1,29.849999999999998,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9.95,-286.01028089887643,0
4.0,136.83,Pending,8.0,547.32,2023,11,6,1,68.415,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,17.10375,-238.38756410256408,0
1.0,304.11,Shipped,2.0,304.11,2024,9,4,0,152.055,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,152.055,-54.553619631901825,0
4.0,296.28,Shipped,5.0,1185.12,2024,11,6,1,237.02399999999997,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,59.25599999999999,-62.383619631901865,1
1.0,77.64,Shipped,1.0,77.64,2025,2,4,0,77.64,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,77.64,-251.96811764705882,0
1.0,243.71,Delivered,6.0,243.71,2024,7,5,1,40.61833333333333,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,40.61833333333333,-85.8981176470588,0
4.0,644.96,Pending,7.0,2579.84,2024,9,5,1,368.54857142857145,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,92.13714285714286,287.25294797687866,3
5.0,283.73,Pending,8.0,1418.65,2025,6,3,0,177.33125,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,35.46625,-91.48756410256408,1
2.0,629.56,Cancelled,5.0,1259.12,2025,2,1,0,251.82399999999998,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,125.91199999999999,299.95188235294114,1
4.0,246.11,Pending,4.0,984.44,2023,3,3,0,246.11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,61.5275,-111.59705202312136,1
2.0,418.26,Pending,2.0,836.52,2023,11,6,1,418.26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,209.13,43.042435897435894,0
5.0,127.18,Cancelled,10.0,635.9000000000001,2024,5,3,0,63.59000000000001,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12.718000000000002,-202.4281176470588,0
3.0,586.21,Pending,4.0,1758.63,2024,8,1,0,439.6575,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,146.5525,234.4950828729282,2
3.0,267.45,Delivered,5.0,802.3499999999999,2024,4,5,1,160.46999999999997,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,53.489999999999995,-91.21361963190185,0
4.0,615.65,Delivered,9.0,2462.6,2024,6,3,0,273.6222222222222,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,68.40555555555555,247.97089385474857,2
2.0,113.29,Pending,5.0,226.58,2023,11,5,1,45.316,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,22.658,-245.37361963190182,0
4.0,473.86,Delivered,7.0,1895.44,2024,4,6,1,270.77714285714285,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,67.69428571428571,115.19638036809818,2
3.0,444.75,Delivered,6.0,1334.25,2023,11,0,0,222.375,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,74.125,87.04294797687862,1
2.0,183.67,Cancelled,6.0,367.34,2023,5,4,0,61.22333333333333,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,30.611666666666665,-191.5475641025641,0
1.0,483.38,Pending,6.0,483.38,2023,12,6,1,80.56333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,80.56333333333333,131.66508287292817,0
5.0,260.93,Delivered,9.0,1304.65,2023,6,2,0,144.9611111111111,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,28.992222222222225,-90.78491712707182,1
2.0,253.68,Shipped,6.0,507.36,2023,12,4,0,84.56,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,42.28,-98.03491712707182,0
4.0,699.88,Pending,5.0,2799.52,2025,6,3,0,559.904,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,139.976,332.2008938547486,3
5.0,319.97,Shipped,7.0,1599.85,2023,1,2,0,228.54999999999998,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,45.71,-31.7449171270718,1
4.0,246.91,Pending,8.0,987.64,2025,6,0,0,123.455,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,30.86375,-108.75028089887641,1
3.0,392.85,Returned,6.0,1178.55,2023,3,3,0,196.42499999999998,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,65.475,41.135082872928194,1
5.0,420.98,Delivered,7.0,2104.9,2024,5,0,0,300.7,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,60.14,53.30089385474861,2
2.0,73.26,Pending,4.0,146.52,2024,3,2,0,36.63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,18.315,-285.40361963190185,0
